date,city,country,lat,lon,maxtemp_c,avgtemp_c,mintemp_c,maxwind_kph,totalprecip_mm,avghumidity,condition
2023-05-21,Vienna,Austria,48.2,16.37,24.2,18.5,12.6,16.2,0.0,74.0,Overcast
2023-05-22,Vienna,Austria,48.2,16.37,25.4,19.2,13.1,15.8,0.0,74.0,Partly cloudy
2023-05-23,Vienna,Austria,48.2,16.37,25.6,18.5,13.3,14.8,6.7,81.0,Moderate or heavy rain shower
2023-05-24,Vienna,Austria,48.2,16.37,18.9,15.2,12.5,19.4,0.3,78.0,Patchy rain possible
2023-05-25,Vienna,Austria,48.2,16.37,20.9,15.6,9.4,13.0,0.0,74.0,Cloudy
2023-05-26,Vienna,Austria,48.2,16.37,21.8,16.8,11.5,16.9,0.0,71.0,Overcast
2023-05-27,Vienna,Austria,48.2,16.37,20.5,15.5,10.2,17.6,0.0,66.0,Cloudy
2023-05-28,Vienna,Austria,48.2,16.37,22.1,15.8,8.2,10.4,0.0,67.0,Partly cloudy
2023-05-29,Vienna,Austria,48.2,16.37,23.7,17.5,10.7,13.0,0.0,67.0,Overcast
2023-05-30,Vienna,Austria,48.2,16.37,22.3,16.9,11.9,16.6,0.0,67.0,Overcast
2023-05-31,Vienna,Austria,48.2,16.37,22.9,16.9,10.2,11.2,0.0,66.0,Partly cloudy
2023-06-01,Vienna,Austria,48.2,16.37,26.0,19.1,11.3,9.4,0.0,64.0,Cloudy
2023-06-02,Vienna,Austria,48.2,16.37,24.7,19.0,13.6,22.0,0.4,65.0,Patchy rain possible
2023-06-03,Vienna,Austria,48.2,16.37,21.3,15.8,10.4,13.0,0.0,56.0,Sunny
2023-06-04,Vienna,Austria,48.2,16.37,19.0,15.3,12.1,13.3,8.4,69.0,Moderate rain at times
2023-06-05,Vienna,Austria,48.2,16.37,18.2,15.1,12.5,10.4,19.5,95.0,Moderate or heavy rain shower
2023-06-06,Vienna,Austria,48.2,16.37,21.6,16.5,13.3,6.5,11.0,90.0,Heavy rain at times
2023-06-07,Vienna,Austria,48.2,16.37,21.3,17.5,14.2,10.8,23.75,85.0,Moderate or heavy rain shower
2023-06-08,Vienna,Austria,48.2,16.37,23.1,18.4,14.1,6.8,8.65,83.0,Moderate or heavy rain shower
2023-06-09,Vienna,Austria,48.2,16.37,23.9,18.5,13.7,12.6,9.7,78.0,Moderate rain at times
2023-06-10,Vienna,Austria,48.2,16.37,23.7,18.3,13.8,14.0,9.05,86.0,Moderate or heavy rain shower
2023-06-11,Vienna,Austria,48.2,16.37,21.5,17.3,13.6,17.6,1.1,82.0,Moderate rain at times
2023-06-12,Vienna,Austria,48.2,16.37,21.8,16.7,11.7,18.7,0.0,67.0,Partly cloudy
2023-06-13,Vienna,Austria,48.2,16.37,20.2,14.9,8.8,15.1,0.0,66.0,Partly cloudy
2023-06-14,Vienna,Austria,48.2,16.37,20.5,15.6,9.5,6.1,0.0,73.0,Overcast
2023-06-15,Vienna,Austria,48.2,16.37,23.1,17.4,11.2,10.4,0.1,68.0,Patchy rain possible
2023-06-16,Vienna,Austria,48.2,16.37,24.3,17.8,11.5,15.5,0.0,65.0,Overcast
2023-06-17,Vienna,Austria,48.2,16.37,24.9,18.8,12.5,19.1,0.9,62.0,Patchy rain possible
2023-06-18,Vienna,Austria,48.2,16.37,27.4,20.4,13.2,9.7,0.0,60.0,Sunny
2023-06-19,Vienna,Austria,48.2,16.37,30.1,22.8,15.7,13.3,0.0,62.0,Sunny
2023-06-20,Vienna,Austria,48.2,16.37,31.2,24.3,17.0,15.8,0.0,66.0,Sunny
2023-06-21,Vienna,Austria,48.2,16.37,32.6,25.5,18.7,13.6,0.7,68.0,Patchy rain possible
2023-06-22,Vienna,Austria,48.2,16.37,32.3,25.5,18.1,14.4,3.9,69.0,Sunny
2023-06-23,Vienna,Austria,48.2,16.37,27.6,23.4,18.3,29.5,0.8,64.0,Cloudy
2023-06-24,Vienna,Austria,48.2,16.37,20.9,17.8,15.6,26.6,0.1,71.0,Patchy rain possible
2023-06-25,Vienna,Austria,48.2,16.37,26.3,20.3,13.5,10.8,0.0,62.0,Partly cloudy
2023-06-26,Vienna,Austria,48.2,16.37,28.7,22.2,15.1,10.4,0.0,60.0,Partly cloudy
2023-06-27,Vienna,Austria,48.2,16.37,24.2,20.5,16.3,19.8,0.6,62.0,Patchy rain possible
2023-06-28,Vienna,Austria,48.2,16.37,22.1,18.1,14.2,18.4,0.3,66.0,Patchy rain possible
2023-06-29,Vienna,Austria,48.2,16.37,27.3,20.4,13.0,11.2,0.0,56.0,Sunny
2023-06-30,Vienna,Austria,48.2,16.37,29.0,21.4,14.5,22.7,10.15,70.0,Cloudy
2023-07-01,Vienna,Austria,48.2,16.37,23.8,19.9,16.7,18.4,2.73,76.0,Patchy rain possible
2023-07-02,Vienna,Austria,48.2,16.37,25.8,21.0,16.4,24.6,0.1,59.0,Patchy rain possible
2023-07-03,Vienna,Austria,48.2,16.37,24.3,21.0,16.3,13.7,0.0,62.0,Overcast
2023-07-04,Vienna,Austria,48.2,16.37,27.2,21.7,16.7,14.4,0.0,66.0,Overcast
2023-07-05,Vienna,Austria,48.2,16.37,28.8,21.9,15.7,18.4,2.48,75.0,Heavy rain at times
2023-07-06,Vienna,Austria,48.2,16.37,26.2,20.9,16.0,17.3,0.0,62.0,Overcast
2023-07-07,Vienna,Austria,48.2,16.37,27.5,21.3,14.4,12.6,0.0,51.0,Partly cloudy
2023-07-08,Vienna,Austria,48.2,16.37,29.5,23.1,16.8,13.3,0.0,46.0,Overcast
2023-07-09,Vienna,Austria,48.2,16.37,32.8,25.5,18.1,10.8,0.0,46.0,Sunny
2023-07-10,Vienna,Austria,48.2,16.37,35.2,26.1,18.2,23.8,0.5,55.0,Moderate rain at times
2023-07-11,Vienna,Austria,48.2,16.37,31.8,25.9,19.6,14.8,0.0,58.0,Sunny
2023-07-12,Vienna,Austria,48.2,16.37,32.2,26.4,21.0,20.2,1.05,66.0,Overcast
2023-07-13,Vienna,Austria,48.2,16.37,25.9,22.6,19.1,22.0,10.18,81.0,Moderate or heavy rain shower
2023-07-14,Vienna,Austria,48.2,16.37,29.6,23.7,17.7,16.9,0.0,52.0,Sunny
2023-07-15,Vienna,Austria,48.2,16.37,34.3,26.1,17.6,23.8,0.0,54.0,Sunny
2023-07-16,Vienna,Austria,48.2,16.37,32.0,27.0,21.0,24.5,0.0,58.0,Partly cloudy
2023-07-17,Vienna,Austria,48.2,16.37,31.9,26.4,20.8,15.9,0.1,56.0,Patchy rain possible
2023-07-18,Vienna,Austria,48.2,16.37,31.3,25.7,20.6,19.1,1.33,59.0,Sunny
2023-07-19,Vienna,Austria,48.2,16.37,32.1,25.5,20.3,22.7,0.6,59.0,Moderate rain at times
2023-07-20,Vienna,Austria,48.2,16.37,29.3,23.5,18.7,16.9,0.1,50.0,Patchy rain possible
2023-07-21,Vienna,Austria,48.2,16.37,26.1,21.6,17.5,20.2,3.2,55.0,Moderate or heavy rain shower
2023-07-22,Vienna,Austria,48.2,16.37,27.2,22.1,17.0,14.3,0.0,56.0,Partly cloudy
2023-07-23,Vienna,Austria,48.2,16.37,32.2,24.4,15.7,16.2,0.0,46.0,Partly cloudy
2023-07-24,Vienna,Austria,48.2,16.37,34.5,26.7,20.0,23.8,0.4,48.0,Patchy rain possible
2023-07-25,Vienna,Austria,48.2,16.37,23.0,19.7,18.2,15.5,19.33,85.0,Moderate or heavy rain shower
2023-07-26,Vienna,Austria,48.2,16.37,23.0,17.9,14.7,24.5,0.1,60.0,Patchy rain possible
2023-07-27,Vienna,Austria,48.2,16.37,25.0,18.9,11.8,15.8,0.1,51.0,Patchy rain possible
2023-07-28,Vienna,Austria,48.2,16.37,29.6,22.7,16.9,15.7,0.2,53.0,Patchy rain possible
2023-07-29,Vienna,Austria,48.2,16.37,30.2,23.6,18.0,15.8,0.2,65.0,Patchy rain possible
2023-07-30,Vienna,Austria,48.2,16.37,27.0,22.1,18.6,18.7,5.3,67.0,Moderate or heavy rain shower
2023-07-31,Vienna,Austria,48.2,16.37,28.5,22.4,16.1,17.3,0.0,51.0,Partly cloudy
2023-08-01,Vienna,Austria,48.2,16.37,23.6,19.9,17.1,16.6,34.1,70.0,Moderate or heavy rain shower
2023-08-02,Vienna,Austria,48.2,16.37,27.2,21.5,15.5,25.9,0.2,58.0,Patchy rain possible
2023-08-03,Vienna,Austria,48.2,16.37,20.8,19.1,16.9,13.3,0.1,73.0,Overcast
2023-08-04,Vienna,Austria,48.2,16.37,23.3,19.6,16.5,10.6,2.8,60.0,Patchy rain possible
2023-08-05,Vienna,Austria,48.2,16.37,17.4,16.2,15.2,20.2,22.95,93.0,Moderate or heavy rain shower
2023-08-06,Vienna,Austria,48.2,16.37,19.8,16.0,13.9,31.0,10.1,79.0,Moderate or heavy rain shower
2023-08-07,Vienna,Austria,48.2,16.37,17.1,14.5,12.2,34.2,6.2,65.0,Heavy rain at times
2023-08-08,Vienna,Austria,48.2,16.37,22.7,17.2,11.6,19.4,0.0,56.0,Partly cloudy
2023-08-09,Vienna,Austria,48.2,16.37,19.3,16.6,14.5,12.2,6.4,72.0,Heavy rain at times
2023-08-10,Vienna,Austria,48.2,16.37,22.8,17.7,12.3,11.2,0.3,62.0,Patchy rain possible
2023-08-11,Vienna,Austria,48.2,16.37,26.8,20.0,12.6,9.4,0.0,53.0,Sunny
2023-08-12,Vienna,Austria,48.2,16.37,29.1,22.5,16.0,14.0,0.0,55.0,Overcast
2023-08-13,Vienna,Austria,48.2,16.37,30.1,23.5,17.5,13.7,0.0,60.0,Sunny
2023-08-14,Vienna,Austria,48.2,16.37,31.2,25.0,19.1,24.8,0.0,46.0,Sunny
2023-08-15,Vienna,Austria,48.2,16.37,31.7,26.0,19.4,22.7,0.0,41.0,Sunny
2023-08-16,Vienna,Austria,48.2,16.37,31.1,25.6,20.4,10.1,1.4,51.0,Patchy rain possible
2023-08-17,Vienna,Austria,48.2,16.37,28.8,23.9,19.1,8.3,0.9,60.0,Moderate rain at times
2023-08-18,Vienna,Austria,48.2,16.37,29.8,24.7,19.5,11.2,0.2,51.0,Patchy rain possible
2023-08-19,Vienna,Austria,48.2,16.37,31.6,26.3,21.0,5.0,0.1,48.0,Patchy rain possible
2023-08-20,Vienna,Austria,48.2,16.37,33.6,27.2,20.4,11.2,0.0,49.0,Sunny
2023-08-21,Vienna,Austria,48.2,16.37,34.6,27.9,20.9,10.9,0.0,52.0,Partly cloudy
2023-08-22,Vienna,Austria,48.2,16.37,35.6,28.7,21.8,9.7,0.0,48.0,Sunny
2023-08-23,Vienna,Austria,48.2,16.37,32.6,26.8,22.3,11.9,4.1,56.0,Moderate or heavy rain shower
2023-08-24,Vienna,Austria,48.2,16.37,33.2,27.2,21.8,9.4,0.0,52.0,Sunny
2023-08-25,Vienna,Austria,48.2,16.37,35.1,28.1,22.4,14.1,0.1,53.0,Partly cloudy
2023-08-26,Vienna,Austria,48.2,16.37,31.0,26.2,21.5,21.6,0.7,54.0,Light rain shower
2023-08-27,Vienna,Austria,48.2,16.37,32.2,23.6,18.8,29.9,0.1,58.0,Sunny
2023-08-28,Vienna,Austria,48.2,16.37,27.4,21.4,16.7,23.0,0.2,61.0,Overcast
2023-08-29,Vienna,Austria,48.2,16.37,18.9,16.2,13.9,24.1,6.8,74.0,Patchy rain possible
2023-08-30,Vienna,Austria,48.2,16.37,16.7,14.8,12.8,19.1,0.1,72.0,Patchy rain possible
2023-08-31,Vienna,Austria,48.2,16.37,24.2,18.9,15.5,20.9,0.0,54.0,Cloudy
2023-09-01,Vienna,Austria,48.2,16.37,27.0,21.1,17.4,14.0,0.2,53.0,Cloudy
2023-09-02,Vienna,Austria,48.2,16.37,29.2,22.8,16.8,9.4,0.0,54.0,Partly cloudy
2023-09-03,Vienna,Austria,48.2,16.37,25.4,20.5,17.3,17.6,1.9,65.0,Patchy light rain with thunder
2023-09-04,Vienna,Austria,48.2,16.37,23.9,18.8,14.4,15.1,0.0,52.0,Partly cloudy
2023-09-05,Vienna,Austria,48.2,16.37,25.9,19.7,13.6,11.2,0.0,48.0,Overcast
2023-09-06,Vienna,Austria,48.2,16.37,27.5,21.2,15.3,13.7,0.0,46.0,Sunny
2023-09-07,Vienna,Austria,48.2,16.37,28.6,22.0,16.1,14.4,0.0,39.0,Sunny
2023-09-08,Vienna,Austria,48.2,16.37,29.5,22.8,16.7,13.3,0.0,36.0,Sunny
2023-09-09,Vienna,Austria,48.2,16.37,30.3,23.3,16.8,11.5,0.0,37.0,Sunny
2023-09-10,Vienna,Austria,48.2,16.37,30.8,23.6,17.1,4.3,0.0,41.0,Sunny
2023-09-11,Vienna,Austria,48.2,16.37,31.1,24.5,18.3,4.3,0.0,41.0,Sunny
2023-09-12,Vienna,Austria,48.2,16.37,31.5,25.2,19.2,5.4,0.0,44.0,Sunny
2023-09-13,Vienna,Austria,48.2,16.37,27.7,23.2,19.7,21.2,0.0,61.0,Thundery outbreaks possible
2022-09-14,Berlin,Germany,52.52,13.4,20.3,16.4,12.5,16.2,0.5,64.0,Partly cloudy
2022-09-15,Berlin,Germany,52.52,13.4,17.5,15.3,13.0,19.8,0.0,64.0,Overcast
2022-09-16,Berlin,Germany,52.52,13.4,17.8,13.9,10.1,24.8,1.9,59.0,Patchy rain possible
2022-09-17,Berlin,Germany,52.52,13.4,16.8,13.2,10.2,20.2,1.3,70.0,Overcast
2022-09-18,Berlin,Germany,52.52,13.4,13.3,10.4,8.0,19.3,9.3,79.0,Moderate rain at times
2022-09-19,Berlin,Germany,52.52,13.4,17.3,11.9,7.8,22.0,4.4,72.0,Heavy rain at times
2022-09-20,Berlin,Germany,52.52,13.4,15.6,11.7,8.4,12.2,1.4,70.0,Moderate rain at times
2022-09-21,Berlin,Germany,52.52,13.4,17.3,12.2,7.4,9.7,0.2,64.0,Patchy rain possible
2022-09-22,Berlin,Germany,52.52,13.4,16.6,12.1,7.5,7.6,0.0,56.0,Overcast
2022-09-23,Berlin,Germany,52.52,13.4,17.6,12.8,7.2,7.9,0.0,45.0,Overcast
2022-09-24,Berlin,Germany,52.52,13.4,17.7,13.8,11.2,7.9,0.4,57.0,Overcast
2022-09-25,Berlin,Germany,52.52,13.4,15.5,13.0,11.3,7.4,0.1,73.0,Patchy rain possible
2022-09-26,Berlin,Germany,52.52,13.4,16.3,12.9,9.7,16.1,0.7,76.0,Overcast
2022-09-27,Berlin,Germany,52.52,13.4,11.9,10.7,8.4,15.1,5.6,81.0,Heavy rain at times
2022-09-28,Berlin,Germany,52.52,13.4,12.8,9.6,7.3,14.3,5.1,75.0,Heavy rain at times
2022-09-29,Berlin,Germany,52.52,13.4,13.6,9.3,4.7,9.0,0.2,75.0,Patchy rain possible
2022-09-30,Berlin,Germany,52.52,13.4,17.2,11.5,6.2,7.8,0.0,55.0,Partly cloudy
2022-10-01,Berlin,Germany,52.52,13.4,14.2,11.7,9.7,25.2,7.3,68.0,Moderate or heavy rain shower
2022-10-02,Berlin,Germany,52.52,13.4,16.5,13.0,10.1,22.7,2.0,76.0,Moderate or heavy rain shower
2022-10-03,Berlin,Germany,52.52,13.4,16.5,12.8,9.6,23.8,0.2,75.0,Patchy rain possible
2022-10-04,Berlin,Germany,52.52,13.4,18.1,13.3,9.4,13.7,0.0,74.0,Cloudy
2022-10-05,Berlin,Germany,52.52,13.4,19.3,15.3,10.9,19.4,0.0,62.0,Overcast
2022-10-06,Berlin,Germany,52.52,13.4,18.9,15.4,10.0,23.4,0.2,60.0,Patchy rain possible
2022-10-07,Berlin,Germany,52.52,13.4,18.8,12.6,7.2,13.7,0.0,55.0,Sunny
2022-10-08,Berlin,Germany,52.52,13.4,16.2,12.5,9.9,22.3,0.2,61.0,Patchy rain possible
2022-10-09,Berlin,Germany,52.52,13.4,17.0,11.3,6.7,13.7,0.0,67.0,Sunny
2022-10-10,Berlin,Germany,52.52,13.4,17.7,12.5,8.2,16.9,0.1,62.0,Patchy rain possible
2022-10-11,Berlin,Germany,52.52,13.4,15.0,11.4,7.8,15.1,0.0,64.0,Cloudy
2022-10-12,Berlin,Germany,52.52,13.4,16.5,11.3,7.6,7.9,0.0,59.0,Partly cloudy
2022-10-13,Berlin,Germany,52.52,13.4,15.7,11.5,7.3,11.5,0.1,64.0,Patchy rain possible
2022-10-14,Berlin,Germany,52.52,13.4,17.0,13.6,9.7,14.4,0.2,71.0,Patchy rain possible
2022-10-15,Berlin,Germany,52.52,13.4,15.9,14.0,12.6,16.2,6.0,89.0,Patchy rain possible
2022-10-16,Berlin,Germany,52.52,13.4,18.4,15.4,13.3,13.3,0.8,78.0,Patchy rain possible
2022-10-17,Berlin,Germany,52.52,13.4,23.8,17.2,12.2,15.1,1.9,69.0,Partly cloudy
2022-10-18,Berlin,Germany,52.52,13.4,16.6,14.3,10.5,12.2,7.7,83.0,Moderate or heavy rain shower
2022-10-19,Berlin,Germany,52.52,13.4,14.4,10.8,7.5,13.0,0.2,69.0,Patchy rain possible
2022-10-20,Berlin,Germany,52.52,13.4,15.0,9.7,5.5,22.0,0.0,57.0,Partly cloudy
2022-10-21,Berlin,Germany,52.52,13.4,15.2,12.4,10.0,15.5,7.6,70.0,Heavy rain at times
2022-10-22,Berlin,Germany,52.52,13.4,17.3,14.1,11.4,13.7,1.0,87.0,Patchy rain possible
2022-10-23,Berlin,Germany,52.52,13.4,18.2,14.4,9.9,14.4,1.8,78.0,Partly cloudy
2022-10-24,Berlin,Germany,52.52,13.4,21.6,16.8,14.3,18.0,3.8,68.0,Partly cloudy
2022-10-25,Berlin,Germany,52.52,13.4,16.7,14.1,11.5,20.9,1.8,77.0,Moderate rain at times
2022-10-26,Berlin,Germany,52.52,13.4,16.9,12.7,8.3,12.2,0.0,77.0,Cloudy
2022-10-27,Berlin,Germany,52.52,13.4,19.7,14.5,10.2,10.0,0.0,79.0,Sunny
2022-10-28,Berlin,Germany,52.52,13.4,21.2,16.8,12.8,13.3,0.0,70.0,Cloudy
2022-10-29,Berlin,Germany,52.52,13.4,19.3,16.6,14.7,13.3,0.6,74.0,Patchy rain possible
2022-10-30,Berlin,Germany,52.52,13.4,20.3,15.9,13.4,9.7,0.8,76.0,Patchy rain possible
2022-10-31,Berlin,Germany,52.52,13.4,18.1,14.7,11.7,11.3,0.0,72.0,Partly cloudy
2022-11-01,Berlin,Germany,52.52,13.4,17.9,14.6,11.7,15.5,0.8,73.0,Moderate rain at times
2022-11-02,Berlin,Germany,52.52,13.4,16.3,11.7,8.1,21.2,0.0,64.0,Partly cloudy
2022-11-03,Berlin,Germany,52.52,13.4,13.6,10.2,6.9,18.7,0.0,67.0,Overcast
2022-11-04,Berlin,Germany,52.52,13.4,12.4,10.6,9.3,13.7,6.3,75.0,Moderate rain at times
2022-11-05,Berlin,Germany,52.52,13.4,11.2,8.9,6.2,20.3,0.8,83.0,Overcast
2022-11-06,Berlin,Germany,52.52,13.4,12.3,8.6,6.0,17.8,0.0,73.0,Overcast
2022-11-07,Berlin,Germany,52.52,13.4,13.5,11.1,9.0,21.2,0.0,70.0,Overcast
2022-11-08,Berlin,Germany,52.52,13.4,15.6,12.3,9.2,17.3,0.0,70.0,Partly cloudy
2022-11-09,Berlin,Germany,52.52,13.4,15.1,13.1,11.9,16.9,0.9,69.0,Patchy rain possible
2022-11-10,Berlin,Germany,52.52,13.4,13.5,11.3,9.6,18.7,0.0,78.0,Overcast
2022-11-11,Berlin,Germany,52.52,13.4,13.7,10.3,8.0,12.6,0.0,74.0,Partly cloudy
2022-11-12,Berlin,Germany,52.52,13.4,14.0,9.0,6.0,8.3,0.0,62.0,Partly cloudy
2022-11-13,Berlin,Germany,52.52,13.4,12.1,8.9,6.9,14.4,0.0,66.0,Sunny
2022-11-14,Berlin,Germany,52.52,13.4,12.2,8.6,5.8,18.4,0.0,68.0,Sunny
2022-11-15,Berlin,Germany,52.52,13.4,11.8,8.4,5.8,10.9,0.0,74.0,Cloudy
2022-11-16,Berlin,Germany,52.52,13.4,8.4,6.8,5.2,20.9,0.7,77.0,Patchy rain possible
2022-11-17,Berlin,Germany,52.52,13.4,6.7,4.5,2.9,25.2,3.6,68.0,Moderate rain at times
2022-11-18,Berlin,Germany,52.52,13.4,3.3,2.2,-2.0,19.8,1.3,67.0,Patchy rain possible
2022-11-19,Berlin,Germany,52.52,13.4,2.1,-0.8,-3.4,11.9,0.3,62.0,Light freezing rain
2022-11-20,Berlin,Germany,52.52,13.4,3.0,-0.1,-2.0,11.2,1.2,64.0,Light freezing rain
2022-11-21,Berlin,Germany,52.52,13.4,1.8,-0.3,-1.6,9.7,0.4,76.0,Light freezing rain
2022-11-22,Berlin,Germany,52.52,13.4,2.6,0.7,-1.6,15.5,0.0,80.0,Overcast
2022-11-23,Berlin,Germany,52.52,13.4,6.5,3.2,0.5,9.7,0.0,86.0,Cloudy
2022-11-24,Berlin,Germany,52.52,13.4,6.1,3.0,0.7,9.4,0.3,93.0,Patchy rain possible
2022-11-25,Berlin,Germany,52.52,13.4,6.7,4.3,2.2,7.4,3.9,88.0,Patchy rain possible
2022-11-26,Berlin,Germany,52.52,13.4,7.3,6.6,5.4,11.5,1.0,92.0,Patchy rain possible
2022-11-27,Berlin,Germany,52.52,13.4,7.7,5.2,3.8,14.5,0.0,86.0,Cloudy
2022-11-28,Berlin,Germany,52.52,13.4,5.9,4.5,3.1,17.6,0.0,76.0,Overcast
2022-11-29,Berlin,Germany,52.52,13.4,4.8,2.4,0.9,13.3,0.2,83.0,Overcast
2022-11-30,Berlin,Germany,52.52,13.4,3.5,2.1,1.0,16.6,0.0,77.0,Partly cloudy
2022-12-01,Berlin,Germany,52.52,13.4,2.7,1.3,0.3,16.6,0.7,82.0,Patchy rain possible
2022-12-02,Berlin,Germany,52.52,13.4,2.8,0.6,-0.9,12.4,1.3,80.0,Light freezing rain
2022-12-03,Berlin,Germany,52.52,13.4,-0.2,-0.5,-0.7,14.8,0.8,81.0,Light freezing rain
2022-12-04,Berlin,Germany,52.52,13.4,3.1,1.9,-0.1,10.7,0.0,92.0,Overcast
2022-12-05,Berlin,Germany,52.52,13.4,4.0,3.4,2.7,10.8,2.8,93.0,Patchy rain possible
2022-12-06,Berlin,Germany,52.52,13.4,3.2,2.5,1.6,14.0,1.4,92.0,Patchy rain possible
2022-12-07,Berlin,Germany,52.52,13.4,2.9,2.0,0.8,21.2,1.5,88.0,Patchy rain possible
2022-12-08,Berlin,Germany,52.52,13.4,2.5,1.3,0.0,20.2,3.3,89.0,Light freezing rain
2022-12-09,Berlin,Germany,52.52,13.4,2.7,1.0,-1.2,6.1,0.0,81.0,Overcast
2022-12-10,Berlin,Germany,52.52,13.4,0.4,-1.1,-2.7,6.8,0.0,76.0,Partly cloudy
2022-12-11,Berlin,Germany,52.52,13.4,-1.0,-2.6,-3.7,8.3,1.5,83.0,Partly cloudy
2022-12-12,Berlin,Germany,52.52,13.4,0.4,-0.9,-2.7,14.0,1.0,96.0,Light freezing rain
2022-12-13,Berlin,Germany,52.52,13.4,-2.0,-3.9,-5.6,10.4,0.0,89.0,Partly cloudy
2022-12-14,Berlin,Germany,52.52,13.4,-2.0,-3.7,-4.8,14.0,0.0,76.0,Overcast
2022-12-15,Berlin,Germany,52.52,13.4,-1.1,-4.4,-6.4,10.8,0.0,75.0,Partly cloudy
2022-12-16,Berlin,Germany,52.52,13.4,-0.1,-4.2,-6.2,5.8,0.0,88.0,Partly cloudy
2022-12-17,Berlin,Germany,52.52,13.4,-2.6,-5.1,-6.8,6.5,0.0,94.0,Cloudy
2022-12-18,Berlin,Germany,52.52,13.4,-2.1,-4.6,-6.6,17.9,0.0,80.0,Overcast
2022-12-19,Berlin,Germany,52.52,13.4,3.0,0.3,-2.3,18.7,4.3,79.0,Light freezing rain
2022-12-20,Berlin,Germany,52.52,13.4,5.3,3.6,2.3,18.4,1.4,88.0,Patchy rain possible
2022-12-21,Berlin,Germany,52.52,13.4,6.1,5.1,4.5,15.1,1.8,96.0,Patchy rain possible
2022-12-22,Berlin,Germany,52.52,13.4,8.2,6.1,4.5,22.0,2.1,87.0,Patchy rain possible
2022-12-23,Berlin,Germany,52.52,13.4,8.2,6.3,4.0,17.4,7.6,94.0,Moderate rain at times
2022-12-24,Berlin,Germany,52.52,13.4,6.4,5.0,4.2,16.2,9.2,91.0,Moderate rain at times
2022-12-25,Berlin,Germany,52.52,13.4,9.2,6.4,4.3,20.9,6.7,90.0,Patchy rain possible
2022-12-26,Berlin,Germany,52.52,13.4,10.4,8.2,4.9,28.0,3.8,75.0,Moderate rain at times
2022-12-27,Berlin,Germany,52.52,13.4,6.3,4.2,2.3,27.4,0.1,75.0,Patchy rain possible
2022-12-28,Berlin,Germany,52.52,13.4,6.5,4.5,2.0,22.0,2.6,76.0,Patchy rain possible
2022-12-29,Berlin,Germany,52.52,13.4,10.8,8.9,7.0,25.9,3.7,75.0,Moderate rain at times
2022-12-30,Berlin,Germany,52.52,13.4,7.9,7.1,6.1,26.3,1.4,74.0,Overcast
2022-12-31,Berlin,Germany,52.52,13.4,15.0,12.2,7.3,27.4,4.5,83.0,Heavy rain at times
2023-01-01,Berlin,Germany,52.52,13.4,14.4,13.4,11.8,27.7,0.0,67.0,Overcast
2023-01-02,Berlin,Germany,52.52,13.4,12.6,11.0,8.6,16.6,2.4,86.0,Patchy rain possible
2023-01-03,Berlin,Germany,52.52,13.4,8.3,6.3,4.1,18.4,0.2,79.0,Partly cloudy
2023-01-04,Berlin,Germany,52.52,13.4,10.1,7.5,5.2,32.4,12.6,80.0,Moderate or heavy rain shower
2023-01-05,Berlin,Germany,52.52,13.4,10.3,9.0,5.6,28.4,2.6,78.0,Patchy rain possible
2023-01-06,Berlin,Germany,52.52,13.4,9.0,5.6,2.4,20.9,3.2,83.0,Moderate rain at times
2023-01-07,Berlin,Germany,52.52,13.4,9.0,7.3,5.4,15.0,0.6,91.0,Patchy rain possible
2023-01-08,Berlin,Germany,52.52,13.4,8.2,7.1,6.1,16.2,2.4,85.0,Moderate rain at times
2023-01-09,Berlin,Germany,52.52,13.4,7.9,6.6,4.8,17.3,1.9,82.0,Moderate rain at times
2023-01-10,Berlin,Germany,52.52,13.4,6.3,5.1,3.7,19.4,0.0,79.0,Overcast
2023-01-11,Berlin,Germany,52.52,13.4,7.9,6.1,3.9,21.6,6.3,80.0,Heavy rain at times
2023-01-12,Berlin,Germany,52.52,13.4,8.4,6.8,5.3,22.0,4.5,81.0,Moderate rain at times
2023-01-13,Berlin,Germany,52.52,13.4,11.1,9.1,7.1,25.4,2.1,72.0,Patchy rain possible
2023-01-14,Berlin,Germany,52.52,13.4,8.9,7.5,6.6,28.9,7.3,71.0,Heavy rain at times
2023-01-15,Berlin,Germany,52.52,13.4,9.7,7.5,4.9,29.9,4.6,73.0,Heavy rain at times
2023-01-16,Berlin,Germany,52.52,13.4,7.3,4.4,2.5,23.0,0.3,72.0,Patchy rain possible
2023-01-17,Berlin,Germany,52.52,13.4,4.8,2.5,-0.5,18.4,1.0,77.0,Patchy rain possible
2023-01-18,Berlin,Germany,52.52,13.4,2.2,0.1,-1.5,12.5,0.8,80.0,Patchy rain possible
2023-01-19,Berlin,Germany,52.52,13.4,3.2,-0.0,-2.3,18.7,0.0,71.0,Overcast
2023-01-20,Berlin,Germany,52.52,13.4,2.6,0.6,-1.9,8.3,0.0,79.0,Overcast
2023-01-21,Berlin,Germany,52.52,13.4,3.7,1.4,-0.6,23.9,4.9,82.0,Moderate rain at times
2023-01-22,Berlin,Germany,52.52,13.4,1.7,1.0,0.5,19.1,1.4,93.0,Light freezing rain
2023-01-23,Berlin,Germany,52.52,13.4,2.0,0.6,-1.1,9.4,0.0,82.0,Overcast
2023-01-24,Berlin,Germany,52.52,13.4,2.9,0.2,-1.5,6.8,0.0,86.0,Partly cloudy
